Nombre,Marca,Coste,Género,Url,web_origen
"Zapatillas running UltraBOOST 19
","
adidas","119,62",Mujer,https://www.intersport.es/adidas-zapatillas-running-ultraboost-19-zapatillas-running-iic.adidas.g27481.a8l5.html?dwvar_iic.adidas.g27481.a8l5_color=a8l5&cgid=,intersport.com
"Zapatillas running SolarGlide 3
","
adidas","139,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-solarglide-3-zapatillas-running-iic.adidas.fv7259.a7c5.html?dwvar_iic.adidas.fv7259.a7c5_color=a7c5&cgid=,intersport.com
"Zapatillas Court Bold
","
adidas","39,99",Mujer,https://www.intersport.es/adidas-zapatillas-court-bold-sneakers-iic.adidas.fy7795.01f7.html?dwvar_iic.adidas.fy7795.01f7_color=01f7&cgid=,intersport.com
"Zapatillas running SolarDrive 19
","
adidas","89,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-solardrive-19-rebajas-deportivas-iic.adidas.eh2598.a0qm.html?dwvar_iic.adidas.eh2598.a0qm_color=a0qm&cgid=,intersport.com
"Zapatilla Roguera
","
adidas","64,99",Mujer,https://www.intersport.es/adidas-zapatilla-roguera-sneakers-iic.adidas.eg2662.01f7.html?dwvar_iic.adidas.eg2662.01f7_color=01f7&cgid=,intersport.com
"Zapatillas Breaknet
","
adidas","49,50",Mujer,https://www.intersport.es/adidas-zapatillas-breaknet-sneakers-iic.adidas.fx8724.01f7.html?dwvar_iic.adidas.fx8724.01f7_color=01f7&cgid=,intersport.com
"Zapatilla Grand Court
","
adidas","59,99",Mujer,https://www.intersport.es/adidas-zapatilla-grand-court-mujer-iic.adidas.fw6666.01f7.html?dwvar_iic.adidas.fw6666.01f7_color=01f7&cgid=,intersport.com
"Zapatillas running X9000L3
","
adidas","95,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-x9000l3-zapatillas-running-iic.adidas.fv4405.a7c5.html?dwvar_iic.adidas.fv4405.a7c5_color=a7c5&cgid=,intersport.com
"Zapatilla Supernova
","
adidas",Sin precio,Mujer,https://www.intersport.es/adidas-zapatilla-supernova-zapatillas-running-iic.adidas.eg5420.a0qm.html?dwvar_iic.adidas.eg5420.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas Roguera
","
adidas","64,99",Mujer,https://www.intersport.es/adidas-zapatillas-roguera-sneakers-iic.adidas.fy8884.01f7.html?dwvar_iic.adidas.fy8884.01f7_color=01f7&cgid=,intersport.com
"Zapatilla Grand Court
","
adidas","69,99",Mujer,https://www.intersport.es/adidas-zapatilla-grand-court-sneakers-iic.adidas.fw3734.01f7.html?dwvar_iic.adidas.fw3734.01f7_color=01f7&cgid=,intersport.com
